ticker,t_date,h,Pt,atm_iv,em,asof_date,expiration,strike,underlying_close,logret_1d,logret_5d,logret_21d,vol_10d,vol_21d,sma5_minus_20,vol_z,RM
AAPL,2025-08-25,21,227.16000366210935,0.3127654496254291,0.0902876082672279,2025-08-25,2025-09-05,227.5,227.16000366210935,-0.0026377877210608247,-0.016286772856930476,0.060239498220295395,0.167404953053637,0.2988176678836449,0.027421187442223747,-1.1832253341057173,0.10500384940956281
AAPL,2025-08-26,1,229.30999755859375,0.2764860601446696,0.0174169846694962,2025-08-26,2025-09-05,230.0,229.30999755859375,0.009420158125638345,-0.005436332406037359,0.06886514240797226,0.16501135693652424,0.29955632962800094,0.022140322836081403,-0.2787540727491226,0.005132712124054768
AAPL,2025-08-26,5,229.30999755859375,0.2764860601446696,0.0389455616840653,2025-08-26,2025-09-05,230.0,229.30999755859375,0.009420158125638345,-0.005436332406037359,0.06886514240797226,0.16501135693652424,0.29955632962800094,0.022140322836081403,-0.2787540727491226,0.03916873211588036
AAPL,2025-08-26,21,229.30999755859375,0.2764860601446696,0.079814650625852,2025-08-26,2025-09-05,230.0,229.30999755859375,0.009420158125638345,-0.005436332406037359,0.06886514240797226,0.16501135693652424,0.29955632962800094,0.022140322836081403,-0.2787540727491226,0.11349531207583172
AAPL,2025-08-27,1,230.4900054931641,0.2764860601446696,0.0174169846694962,2025-08-26,2025-09-05,230.0,229.30999755859375,0.005132712124054528,0.019628279604170018,0.08707054484530552,0.14309534149607883,0.2936142625578974,0.02126339248505474,-1.1248780614431502,0.00894074437245608
AAPL,2025-08-27,5,230.4900054931641,0.2764860601446696,0.0389455616840653,2025-08-26,2025-09-05,230.0,229.30999755859375,0.005132712124054528,0.019628279604170018,0.08707054484530552,0.14309534149607883,0.2936142625578974,0.02126339248505474,-1.1248780614431502,0.039514329808376394
AAPL,2025-08-27,21,230.4900054931641,0.2764860601446696,0.079814650625852,2025-08-26,2025-09-05,230.0,229.30999755859375,0.005132712124054528,0.019628279604170018,0.08707054484530552,0.14309534149607883,0.2936142625578974,0.02126339248505474,-1.1248780614431502,0.10285836651591013
AAPL,2025-08-28,1,232.55999755859375,0.2764860601446696,0.0174169846694962,2025-08-26,2025-09-05,230.0,229.30999755859375,0.008940744372456066,0.03349241392618563,0.1065747733518636,0.15157829887966612,0.28904048166048946,0.022288874809954087,-0.7856918767919852,0.0018076104414200234
AAPL,2025-08-28,5,232.55999755859375,0.2764860601446696,0.0389455616840653,2025-08-26,2025-09-05,230.0,229.30999755859375,0.008940744372456066,0.03349241392618563,0.1065747733518636,0.15157829887966612,0.28904048166048946,0.022288874809954087,-0.7856918767919852,0.030198186187923963
AAPL,2025-08-28,21,232.55999755859375,0.2764860601446696,0.079814650625852,2025-08-26,2025-09-05,230.0,229.30999755859375,0.008940744372456066,0.03349241392618563,0.1065747733518636,0.15157829887966612,0.28904048166048946,0.022288874809954087,-0.7856918767919852,0.08987747450228695
AAPL,2025-08-29,1,232.13999938964844,0.2764860601446696,0.0174169846694962,2025-08-26,2025-09-05,230.0,229.30999755859375,-0.001807610441419527,0.019048216459668588,0.1118719678468727,0.14939447767124822,0.2868017626564419,0.019692866092129672,-0.6613643153399469,0.010479454001267798
AAPL,2025-08-29,5,232.13999938964844,0.2764860601446696,0.0389455616840653,2025-08-26,2025-09-05,230.0,229.30999755859375,-0.001807610441419527,0.019048216459668588,0.1118719678468727,0.14939447767124822,0.2868017626564419,0.019692866092129672,-0.6613643153399469,0.02442573005352365
AAPL,2025-08-29,21,232.13999938964844,0.2764860601446696,0.079814650625852,2025-08-26,2025-09-05,230.0,229.30999755859375,-0.001807610441419527,0.019048216459668588,0.1118719678468727,0.14939447767124822,0.2868017626564419,0.019692866092129672,-0.6613643153399469,0.09247089493971052
AAPL,2025-09-02,1,229.72000122070312,0.2675082574385065,0.0168514362580603,2025-09-02,2025-09-12,230.0,229.72000122070312,-0.010479454001267818,0.011206550179461594,0.12671403888140453,0.15836840002801517,0.2709897420474557,0.016389524893174554,-0.41415716409677006,0.03738234006205715
AAPL,2025-09-02,5,229.72000122070312,0.2675082574385065,0.0376809569915275,2025-09-02,2025-09-12,230.0,229.72000122070312,-0.010479454001267818,0.011206550179461594,0.12671403888140453,0.15836840002801517,0.2709897420474557,0.016389524893174554,-0.41415716409677006,0.019954569103189657
AAPL,2025-09-02,21,229.72000122070312,0.2675082574385065,0.0772229822212847,2025-09-02,2025-09-12,230.0,229.72000122070312,-0.010479454001267818,0.011206550179461594,0.12671403888140453,0.15836840002801517,0.2709897420474557,0.016389524893174554,-0.41415716409677006,0.1061655025202418
AAPL,2025-09-03,1,238.47000122070312,0.2984382289974223,0.0187998413248029,2025-09-03,2025-09-12,237.5,238.47000122070312,0.03738234006205676,0.03916873211588001,0.15931485900396414,0.2470582662397131,0.2918222697831834,0.01601669911833418,0.4600941829288494,0.005478309816550939
AAPL,2025-09-03,5,238.47000122070312,0.2984382289974223,0.0420377231684691,2025-09-03,2025-09-12,237.5,238.47000122070312,0.03738234006205676,0.03916873211588001,0.15931485900396414,0.2470582662397131,0.2918222697831834,0.01601669911833418,0.4600941829288494,0.05021907180515107
AAPL,2025-09-03,21,238.47000122070312,0.2984382289974223,0.0861516959240684,2025-09-03,2025-09-12,237.5,238.47000122070312,0.03738234006205676,0.03916873211588001,0.15931485900396414,0.2470582662397131,0.2918222697831834,0.01601669911833418,0.4600941829288494,0.07533829119653865
AAPL,2025-09-04,1,239.77999877929688,0.2984382289974223,0.0187998413248029,2025-09-03,2025-09-12,237.5,238.47000122070312,0.0054783098165511745,0.03951432980837666,0.1669100275136186,0.21011029509670795,0.28981940113731014,0.018145804482079943,-0.22285669487173063,0.0003753992479963229
AAPL,2025-09-04,5,239.77999877929688,0.2984382289974223,0.0420377231684691,2025-09-03,2025-09-12,237.5,238.47000122070312,0.0054783098165511745,0.03951432980837666,0.1669100275136186,0.21011029509670795,0.28981940113731014,0.018145804482079943,-0.22285669487173063,0.041512101295363174
AAPL,2025-09-04,21,239.77999877929688,0.2984382289974223,0.0861516959240684,2025-09-03,2025-09-12,237.5,238.47000122070312,0.0054783098165511745,0.03951432980837666,0.1669100275136186,0.21011029509670795,0.28981940113731014,0.018145804482079943,-0.22285669487173063,0.07331522752904532
AAPL,2025-09-05,1,239.69000244140625,0.2984382289974223,0.0187998413248029,2025-09-03,2025-09-12,237.5,238.47000122070312,-0.0003753992479964552,0.030198186187924136,0.11688124556879309,0.20471288295627088,0.24789296873857855,0.020000841592011934,0.23535700339111926,0.0075800665758205465
AAPL,2025-09-05,5,239.69000244140625,0.2984382289974223,0.0420377231684691,2025-09-03,2025-09-12,237.5,238.47000122070312,-0.0003753992479964552,0.030198186187924136,0.11688124556879309,0.20471288295627088,0.24789296873857855,0.020000841592011934,0.23535700339111926,0.023726184728049413
AAPL,2025-09-05,21,239.69000244140625,0.2984382289974223,0.0861516959240684,2025-09-03,2025-09-12,237.5,238.47000122070312,-0.0003753992479964552,0.030198186187924136,0.11688124556879309,0.20471288295627088,0.24789296873857855,0.020000841592011934,0.23535700339111926,0.06852270870907416
AAPL,2025-09-08,1,237.8800048828125,0.2404248719783836,0.0151453433392701,2025-09-08,2025-09-19,237.5,237.8800048828125,-0.007580066575820332,0.02442573005352333,0.07800247022060525,0.21239412061399912,0.23319072854199435,0.023186072038314517,0.15697749938333672,0.014950614951601654
AAPL,2025-09-08,5,237.8800048828125,0.2404248719783836,0.0338660172491816,2025-09-08,2025-09-19,237.5,237.8800048828125,-0.007580066575820332,0.02442573005352333,0.07800247022060525,0.21239412061399912,0.23319072854199435,0.023186072038314517,0.15697749938333672,0.004972861737758256
AAPL,2025-09-08,21,237.8800048828125,0.2404248719783836,0.0694046822783005,2025-09-08,2025-09-19,237.5,237.8800048828125,-0.007580066575820332,0.02442573005352333,0.07800247022060525,0.21239412061399912,0.23319072854199435,0.023186072038314517,0.15697749938333672,0.07528436633150948
AAPL,2025-09-09,1,234.3500061035156,0.2133315305197489,0.0134386232515247,2025-09-09,2025-09-19,235.0,234.3500061035156,-0.014950614951601437,0.019954569103189712,0.02156650275774652,0.23183644606295326,0.19718216829008114,0.025956915197076432,1.5903180337237035,0.03279130084628358
AAPL,2025-09-09,5,234.3500061035156,0.2133315305197489,0.0300496751144186,2025-09-09,2025-09-19,235.0,234.3500061035156,-0.014950614951601437,0.019954569103189712,0.02156650275774652,0.23183644606295326,0.19718216829008114,0.025956915197076432,1.5903180337237035,0.0160849512048388
AAPL,2025-09-09,21,234.3500061035156,0.2133315305197489,0.0615835082861059,2025-09-09,2025-09-19,235.0,234.3500061035156,-0.014950614951601437,0.019954569103189712,0.02156650275774652,0.23183644606295326,0.19718216829008114,0.025956915197076432,1.5903180337237035,0.09637635614992573
AAPL,2025-09-10,1,226.7899932861328,0.2133315305197489,0.0134386232515247,2025-09-09,2025-09-19,235.0,234.3500061035156,-0.032791300846284344,-0.050219071805151394,-0.0017181729966830872,0.28939231778830055,0.22708536418319855,0.01715243967382149,2.4251641876277317,0.014185280326338959
AAPL,2025-09-10,5,226.7899932861328,0.2133315305197489,0.0300496751144186,2025-09-09,2025-09-19,235.0,234.3500061035156,-0.032791300846284344,-0.050219071805151394,-0.0017181729966830872,0.28939231778830055,0.22708536418319855,0.01715243967382149,2.4251641876277317,0.05239728347000321
AAPL,2025-09-10,21,226.7899932861328,0.2133315305197489,0.0615835082861059,2025-09-09,2025-09-19,235.0,234.3500061035156,-0.032791300846284344,-0.050219071805151394,-0.0017181729966830872,0.28939231778830055,0.22708536418319855,0.01715243967382149,2.4251641876277317,0.1134672589395118
AAPL,2025-09-11,1,230.02999877929688,0.2133315305197489,0.0134386232515247,2025-09-09,2025-09-19,235.0,234.3500061035156,0.014185280326339367,-0.0415121012953632,0.0016533456988812034,0.2982871351531871,0.22941203424501708,0.009150988315547247,0.1782080932686771,0.017410517319317524
AAPL,2025-09-11,5,230.02999877929688,0.2133315305197489,0.0300496751144186,2025-09-09,2025-09-19,235.0,234.3500061035156,0.014185280326339367,-0.0415121012953632,0.0016533456988812034,0.2982871351531871,0.22941203424501708,0.009150988315547247,0.1782080932686771,0.033556635471546394
AAPL,2025-09-11,21,230.02999877929688,0.2133315305197489,0.0615835082861059,2025-09-09,2025-09-19,235.0,234.3500061035156,0.014185280326339367,-0.0415121012953632,0.0016533456988812034,0.2982871351531871,0.22941203424501708,0.009150988315547247,0.1782080932686771,0.06414993208604963
AAPL,2025-09-12,1,234.07000732421875,0.2133315305197489,0.0134386232515247,2025-09-09,2025-09-19,235.0,234.3500061035156,0.017410517319317087,-0.02372618472804966,0.0031664788060750126,0.3084127181219004,0.23078244445885135,0.003915505411599442,0.5786134174157928,0.01117325641447065
AAPL,2025-09-12,5,234.07000732421875,0.2133315305197489,0.0300496751144186,2025-09-09,2025-09-19,235.0,234.3500061035156,0.017410517319317087,-0.02372618472804966,0.0031664788060750126,0.3084127181219004,0.23078244445885135,0.003915505411599442,0.5786134174157928,0.047676700022043175
AAPL,2025-09-12,21,234.07000732421875,0.2133315305197489,0.0615835082861059,2025-09-09,2025-09-19,235.0,234.3500061035156,0.017410517319317087,-0.02372618472804966,0.0031664788060750126,0.3084127181219004,0.23078244445885135,0.003915505411599442,0.5786134174157928,0.05643660536126236
AAPL,2025-09-15,1,236.6999969482422,0.2205576327861412,0.0138938249073627,2025-09-15,2025-09-26,237.5,236.6999969482422,0.011173256414470423,-0.004972861737758905,0.016699707357192395,0.31237830590893495,0.23367082421002972,0.0017955250038823613,-0.3466987163736569,0.006107197990995477
AAPL,2025-09-15,5,236.6999969482422,0.2205576327861412,0.0310675369603428,2025-09-15,2025-09-26,237.5,236.6999969482422,0.011173256414470423,-0.004972861737758905,0.016699707357192395,0.31237830590893495,0.23367082421002972,0.0017955250038823613,-0.3466987163736569,0.07869633959890232
AAPL,2025-09-15,21,236.6999969482422,0.2205576327861412,0.0636695043304526,2025-09-15,2025-09-26,237.5,236.6999969482422,0.011173256414470423,-0.004972861737758905,0.016699707357192395,0.31237830590893495,0.23367082421002972,0.0017955250038823613,-0.3466987163736569,0.04570741010738981
AAPL,2025-09-16,1,238.1499938964844,0.2479107918051674,0.01561691196299,2025-09-16,2025-09-26,237.5,238.1499938964844,0.006107197990996127,0.01608495120483866,0.027932150557168356,0.3049137636891073,0.23332431031749185,0.003451600324410257,1.0820252459478767,0.0035210314188807313
AAPL,2025-09-16,5,238.1499938964844,0.2479107918051674,0.0349204767478754,2025-09-16,2025-09-26,237.5,238.1499938964844,0.006107197990996127,0.01608495120483866,0.027932150557168356,0.3049137636891073,0.23332431031749185,0.003451600324410257,1.0820252459478767,0.06612501863694628
AAPL,2025-09-16,21,238.1499938964844,0.2479107918051674,0.0715656811918633,2025-09-16,2025-09-26,237.5,238.1499938964844,0.006107197990996127,0.01608495120483866,0.027932150557168356,0.3049137636891073,0.23332431031749185,0.003451600324410257,1.0820252459478767,0.045916710611618984
AAPL,2025-09-17,1,238.9900054931641,0.2479107918051674,0.01561691196299,2025-09-16,2025-09-26,237.5,238.1499938964844,0.0035210314188800496,0.05239728347000305,0.03448032904943954,0.24044692312865815,0.2328857442847512,0.011885436945397164,-0.1847211139109135,0.004655367672117901
AAPL,2025-09-17,5,238.9900054931641,0.2479107918051674,0.0349204767478754,2025-09-16,2025-09-26,237.5,238.1499938964844,0.0035210314188800496,0.05239728347000305,0.03448032904943954,0.24044692312865815,0.2328857442847512,0.011885436945397164,-0.1847211139109135,0.05423674750319278
AAPL,2025-09-17,21,238.9900054931641,0.2479107918051674,0.0715656811918633,2025-09-16,2025-09-26,237.5,238.1499938964844,0.0035210314188800496,0.05239728347000305,0.03448032904943954,0.24044692312865815,0.2328857442847512,0.011885436945397164,-0.1847211139109135,0.03478679602818991
AAPL,2025-09-18,1,237.8800048828125,0.2479107918051674,0.01561691196299,2025-09-16,2025-09-26,237.5,238.1499938964844,-0.004655367672117272,0.033556635471546414,0.03125524370257704,0.23961905865129432,0.2336884004877095,0.016045910813957724,-0.36064344344901433,0.0315305818698142
AAPL,2025-09-18,5,237.8800048828125,0.2479107918051674,0.0349204767478754,2025-09-16,2025-09-26,237.5,238.1499938964844,-0.004655367672117272,0.033556635471546414,0.03125524370257704,0.23961905865129432,0.2336884004877095,0.016045910813957724,-0.36064344344901433,0.07680373596721723
AAPL,2025-09-18,21,237.8800048828125,0.2479107918051674,0.0715656811918633,2025-09-16,2025-09-26,237.5,238.1499938964844,-0.004655367672117272,0.033556635471546414,0.03125524370257704,0.23961905865129432,0.2336884004877095,0.016045910813957724,-0.36064344344901433,0.0588128275303072
AAPL,2025-09-19,1,245.5,0.2479107918051674,0.01561691196299,2025-09-16,2025-09-26,237.5,238.1499938964844,0.03153058186981372,0.04767670002204305,0.08271772545854361,0.28951921230859134,0.24209909357645876,0.020663949379852956,3.79893769390004,0.042192895991329665
AAPL,2025-09-19,5,245.5,0.2479107918051674,0.0349204767478754,2025-09-16,2025-09-26,237.5,238.1499938964844,0.03153058186981372,0.04767670002204305,0.08271772545854361,0.28951921230859134,0.24209909357645876,0.020663949379852956,3.79893769390004,0.03976892066153643
AAPL,2025-09-19,21,245.5,0.2479107918051674,0.0715656811918633,2025-09-16,2025-09-26,237.5,238.1499938964844,0.03153058186981372,0.04767670002204305,0.08271772545854361,0.28951921230859134,0.24209909357645876,0.020663949379852956,3.79893769390004,0.06596313052167811
AAPL,2025-09-22,1,256.0799865722656,0.2813845632458348,0.0177255613600239,2025-09-22,2025-10-03,255.0,256.0799865722656,0.042192895991330026,0.07869633959890265,0.12983401139943318,0.3441613471049284,0.273365672549653,0.029416581885680915,1.5378582764424409,0.006464122970960471
AAPL,2025-09-22,5,256.0799865722656,0.2813845632458348,0.0396355601403571,2025-09-22,2025-10-03,255.0,256.0799865722656,0.042192895991330026,0.07869633959890265,0.12983401139943318,0.3441613471049284,0.273365672549653,0.029416581885680915,1.5378582764424409,0.006464122970960471
AAPL,2025-09-22,21,256.0799865722656,0.2813845632458348,0.0812287266678939,2025-09-22,2025-10-03,255.0,256.0799865722656,0.042192895991330026,0.07869633959890265,0.12983401139943318,0.3441613471049284,0.273365672549653,0.029416581885680915,1.5378582764424409,0.02578923980752709
AAPL,2025-09-23,1,254.42999267578125,0.2807654606119326,0.017686561559897,2025-09-23,2025-10-03,255.0,254.42999267578125,-0.006464122970960773,0.06612501863694575,0.1107333014033749,0.3311391044943327,0.2756814727117606,0.03704554679398093,-0.0032886314197965363,0.008367239714872807
AAPL,2025-09-23,5,254.42999267578125,0.2807654606119326,0.0395483539361644,2025-09-23,2025-10-03,255.0,254.42999267578125,-0.006464122970960773,0.06612501863694575,0.1107333014033749,0.3311391044943327,0.2756814727117606,0.03704554679398093,-0.0032886314197965363,0.0007858099960032751
AAPL,2025-09-23,21,254.42999267578125,0.2807654606119326,0.0810500071317242,2025-09-23,2025-10-03,255.0,254.42999267578125,-0.006464122970960773,0.06612501863694575,0.1107333014033749,0.3311391044943327,0.2756814727117606,0.03704554679398093,-0.0032886314197965363,0.015676578618796413
AAPL,2025-09-24,1,252.30999755859375,0.2807654606119326,0.017686561559897,2025-09-23,2025-10-03,255.0,254.42999267578125,-0.008367239714872632,0.05423674750319307,0.10500384940956309,0.2618994422442754,0.27845353789868044,0.04335736482264581,-0.5849707405173546,0.017911620791906432
AAPL,2025-09-24,5,252.30999755859375,0.2807654606119326,0.0395483539361644,2025-09-23,2025-10-03,255.0,254.42999267578125,-0.008367239714872632,0.05423674750319307,0.10500384940956309,0.2618994422442754,0.27845353789868044,0.04335736482264581,-0.5849707405173546,0.012368203290139755
AAPL,2025-09-24,21,252.30999755859375,0.2807654606119326,0.0810500071317242,2025-09-23,2025-10-03,255.0,254.42999267578125,-0.008367239714872632,0.05423674750319307,0.10500384940956309,0.2618994422442754,0.27845353789868044,0.04335736482264581,-0.5849707405173546,0.028406407990845876
AAPL,2025-09-25,1,256.8699951171875,0.2807654606119326,0.017686561559897,2025-09-23,2025-10-03,255.0,254.42999267578125,0.017911620791906557,0.0768037359672169,0.1134953120758313,0.2639624277536692,0.2816867758990727,0.05223846861561608,-0.1976814096475701,0.005504233435866624
AAPL,2025-09-25,5,256.8699951171875,0.2807654606119326,0.0395483539361644,2025-09-23,2025-10-03,255.0,254.42999267578125,0.017911620791906557,0.0768037359672169,0.1134953120758313,0.2639624277536692,0.2816867758990727,0.05223846861561608,-0.1976814096475701,0.0010117112365873565
AAPL,2025-09-25,21,256.8699951171875,0.2807654606119326,0.0810500071317242,2025-09-23,2025-10-03,255.0,254.42999267578125,0.017911620791906557,0.0768037359672169,0.1134953120758313,0.2639624277536692,0.2816867758990727,0.05223846861561608,-0.1976814096475701,0.022899313751326915
AAPL,2025-09-26,1,255.4600067138672,0.2807654606119326,0.017686561559897,2025-09-23,2025-10-03,255.0,254.42999267578125,-0.005504233435866368,0.03976892066153681,0.1028583665159104,0.2733650060142324,0.2842147751819629,0.05584238506347012,-0.5300006721794086,0.004040147641167021
AAPL,2025-09-26,5,255.4600067138672,0.2807654606119326,0.0395483539361644,2025-09-23,2025-10-03,255.0,254.42999267578125,-0.005504233435866368,0.03976892066153681,0.1028583665159104,0.2733650060142324,0.2842147751819629,0.05584238506347012,-0.5300006721794086,0.009971190821511601
AAPL,2025-09-26,21,255.4600067138672,0.2807654606119326,0.0810500071317242,2025-09-23,2025-10-03,255.0,254.42999267578125,-0.005504233435866368,0.03976892066153681,0.1028583665159104,0.2733650060142324,0.2842147751819629,0.05584238506347012,-0.5300006721794086,0.05093893335956918
AAPL,2025-09-29,1,254.42999267578125,0.2719384171749746,0.0171305100897504,2025-09-29,2025-10-10,255.0,254.42999267578125,-0.004040147641167557,-0.006464122970960773,0.08987747450228678,0.28016384482747403,0.2854428672108383,0.05039106233032298,-0.7382822030796857,0.0007858099960032751
AAPL,2025-09-29,5,254.42999267578125,0.2719384171749746,0.038304985049928,2025-09-29,2025-10-10,255.0,254.42999267578125,-0.004040147641167557,-0.006464122970960773,0.08987747450228678,0.28016384482747403,0.2854428672108383,0.05039106233032298,-0.7382822030796857,0.008843420394711055
AAPL,2025-09-29,21,254.42999267578125,0.2719384171749746,0.0785018591794861,2025-09-29,2025-10-10,255.0,254.42999267578125,-0.004040147641167557,-0.006464122970960773,0.08987747450228678,0.28016384482747403,0.2854428672108383,0.05039106233032298,-0.7382822030796857,0.05568565934689453
AAPL,2025-09-30,1,254.6300048828125,0.286015709951183,0.0180172961806764,2025-09-30,2025-10-10,255.0,254.6300048828125,0.0007858099960040832,0.0007858099960040832,0.09247089493971039,0.28202472436944215,0.28488681502647156,0.04561716865722661,-0.8047713012521506,0.0032151535792634424
AAPL,2025-09-30,5,254.6300048828125,0.286015709951183,0.0402878990307399,2025-09-30,2025-10-10,255.0,254.6300048828125,0.0007858099960040832,0.0007858099960040832,0.09247089493971039,0.28202472436944215,0.28488681502647156,0.04561716865722661,-0.8047713012521506,0.007239201445322429
AAPL,2025-09-30,21,254.6300048828125,0.286015709951183,0.0825656235663887,2025-09-30,2025-10-10,255.0,254.6300048828125,0.0007858099960040832,0.0007858099960040832,0.09247089493971039,0.28202472436944215,0.28488681502647156,0.04561716865722661,-0.8047713012521506,0.057498745156252674
AAPL,2025-10-01,1,255.4499969482422,0.286015709951183,0.0180172961806764,2025-09-30,2025-10-10,255.0,254.6300048828125,0.0032151535792630526,0.012368203290139768,0.10616550252024126,0.28212515523171267,0.2797764802437461,0.04460559837779563,-0.3937919943660309,0.0065551287383542895
AAPL,2025-10-01,5,255.4499969482422,0.286015709951183,0.0402878990307399,2025-09-30,2025-10-10,255.0,254.6300048828125,0.0032151535792630526,0.012368203290139768,0.10616550252024126,0.28212515523171267,0.2797764802437461,0.04460559837779563,-0.3937919943660309,0.010165422732873622
AAPL,2025-10-01,21,255.4499969482422,0.286015709951183,0.0825656235663887,2025-09-30,2025-10-10,255.0,254.6300048828125,0.0032151535792630526,0.012368203290139768,0.10616550252024126,0.28212515523171267,0.2797764802437461,0.04460559837779563,-0.3937919943660309,0.06056704108155323
AAPL,2025-10-02,1,257.1300048828125,0.286015709951183,0.0180172961806764,2025-09-30,2025-10-10,255.0,254.6300048828125,0.006555128738354732,0.0010117112365879422,0.07533829119653923,0.27505937256224566,0.2540978452687984,0.041142618195231746,-0.5914599972234957,0.003455246149057607
AAPL,2025-10-02,5,257.1300048828125,0.286015709951183,0.0402878990307399,2025-09-30,2025-10-10,255.0,254.6300048828125,0.006555128738354732,0.0010117112365879422,0.07533829119653923,0.27505937256224566,0.2540978452687984,0.041142618195231746,-0.5914599972234957,0.01209010406217791
AAPL,2025-10-02,21,257.1300048828125,0.286015709951183,0.0825656235663887,2025-09-30,2025-10-10,255.0,254.6300048828125,0.006555128738354732,0.0010117112365879422,0.07533829119653923,0.27505937256224566,0.2540978452687984,0.041142618195231746,-0.5914599972234957,0.05020956063989345
AAPL,2025-10-03,1,258.0199890136719,0.286015709951183,0.0180172961806764,2025-09-30,2025-10-10,255.0,254.6300048828125,0.003455246149057345,0.009971190821511655,0.0733152275290454,0.24120993455595766,0.25400479241240637,0.039432986520436565,-0.3577715429910877,0.005167918067967592
AAPL,2025-10-03,5,258.0199890136719,0.286015709951183,0.0402878990307399,2025-09-30,2025-10-10,255.0,254.6300048828125,0.003455246149057345,0.009971190821511655,0.0733152275290454,0.24120993455595766,0.25400479241240637,0.039432986520436565,-0.3577715429910877,0.05067739673835877
AAPL,2025-10-03,21,258.0199890136719,0.286015709951183,0.0825656235663887,2025-09-30,2025-10-10,255.0,254.6300048828125,0.003455246149057345,0.009971190821511655,0.0733152275290454,0.24120993455595766,0.25400479241240637,0.039432986520436565,-0.3577715429910877,0.04186013184693931
AAPL,2025-10-06,1,256.69000244140625,0.2434325998434007,0.0153348123855128,2025-10-06,2025-10-17,257.5,256.69000244140625,-0.00516791806796757,0.008843420394711643,0.06852270870907429,0.12647084741010253,0.2554623816886411,0.03773423480404384,-0.5017385763435825,0.0008184089533852378
AAPL,2025-10-06,5,256.69000244140625,0.2434325998434007,0.0342896829162124,2025-10-06,2025-10-17,257.5,256.69000244140625,-0.00516791806796757,0.008843420394711643,0.06852270870907429,0.12647084741010253,0.2554623816886411,0.03773423480404384,-0.5017385763435825,0.03581228807586097
AAPL,2025-10-06,21,256.69000244140625,0.2434325998434007,0.0702729385245589,2025-10-06,2025-10-17,257.5,256.69000244140625,-0.00516791806796757,0.008843420394711643,0.06852270870907429,0.12647084741010253,0.2554623816886411,0.03773423480404384,-0.5017385763435825,0.05070098716718456
AAPL,2025-10-07,1,256.4800109863281,0.2339821211756492,0.0147394881872892,2025-10-07,2025-10-17,257.5,256.4800109863281,-0.0008184089533855854,0.007239201445321974,0.07528436633150903,0.12115767142850495,0.2529072556736442,0.0348935644774834,-0.8582219953802501,0.006141374866814596
AAPL,2025-10-07,5,256.4800109863281,0.2339821211756492,0.0329584975403338,2025-10-07,2025-10-17,257.5,256.4800109863281,-0.0008184089533855854,0.007239201445321974,0.07528436633150903,0.12115767142850495,0.2529072556736442,0.0348935644774834,-0.8582219953802501,0.03454981796187802
AAPL,2025-10-07,21,256.4800109863281,0.2339821211756492,0.0675448203231603,2025-10-07,2025-10-17,257.5,256.4800109863281,-0.0008184089533855854,0.007239201445321974,0.07528436633150903,0.12115767142850495,0.2529072556736442,0.0348935644774834,-0.8582219953802501,0.05188966566170144
AAPL,2025-10-08,1,258.05999755859375,0.2339821211756492,0.0147394881872892,2025-10-07,2025-10-17,257.5,256.4800109863281,0.006141374866814431,0.010165422732873353,0.0963763561499249,0.1119532292517989,0.2438207226190431,0.030644043182976612,-0.6347589261775219,0.015700398056697453
AAPL,2025-10-08,5,258.05999755859375,0.2339821211756492,0.0329584975403338,2025-10-07,2025-10-17,257.5,256.4800109863281,0.006141374866814431,0.010165422732873353,0.0963763561499249,0.1119532292517989,0.2438207226190431,0.030644043182976612,-0.6347589261775219,0.03437469433346793
AAPL,2025-10-08,21,258.05999755859375,0.2339821211756492,0.0675448203231603,2025-10-07,2025-10-17,257.5,256.4800109863281,0.006141374866814431,0.010165422732873353,0.0963763561499249,0.1119532292517989,0.2438207226190431,0.030644043182976612,-0.6347589261775219,0.04437759682667158
AAPL,2025-10-09,1,254.0399932861328,0.2339821211756492,0.0147394881872892,2025-10-07,2025-10-17,257.5,256.4800109863281,-0.015700398056696763,-0.012090104062178142,0.11346725893951248,0.10738043067708347,0.2164583830455673,0.02397063385782676,-0.5492181139452554,0.0351320465271233
AAPL,2025-10-09,5,254.0399932861328,0.2339821211756492,0.0329584975403338,2025-10-07,2025-10-17,257.5,256.4800109863281,-0.015700398056696763,-0.012090104062178142,0.11346725893951248,0.10738043067708347,0.2164583830455673,0.02397063385782676,-0.5492181139452554,0.026283179441318756
AAPL,2025-10-09,21,254.0399932861328,0.2339821211756492,0.0675448203231603,2025-10-07,2025-10-17,257.5,256.4800109863281,-0.015700398056696763,-0.012090104062178142,0.11346725893951248,0.10738043067708347,0.2164583830455673,0.02397063385782676,-0.5492181139452554,0.05524747190337717
AAPL,2025-10-10,1,245.27000427246097,0.2339821211756492,0.0147394881872892,2025-10-07,2025-10-17,257.5,256.4800109863281,-0.03513204652712343,-0.050677396738358915,0.06414993208604969,0.20235022003040662,0.2551985108137906,0.01214784856179363,0.23029966139537664,0.009697190594530107
AAPL,2025-10-10,5,245.27000427246097,0.2339821211756492,0.0329584975403338,2025-10-07,2025-10-17,257.5,256.4800109863281,-0.03513204652712343,-0.050677396738358915,0.06414993208604969,0.20235022003040662,0.2551985108137906,0.01214784856179363,0.23029966139537664,0.028219530915803894
